"http://uploads8.wikiart.org/images/andre-derain/bathers.jpg","Bathers","Andre Derain","cubism","1908"
"http://uploads5.wikiart.org/images/andre-derain/bathing-women.jpg","Bathing women","Andre Derain","cubism","1908"
"http://uploads3.wikiart.org/images/andre-derain/landscape-near-martigues-1908.jpg","Landscape near Martigues","Andre Derain","cubism","1908"
"http://uploads7.wikiart.org/images/andre-derain/martigues-landscape-1908.jpg","Martigues Landscape","Andre Derain","cubism","1908"
"http://uploads6.wikiart.org/images/raoul-dufy/arcades-at-l-estaque-1908.jpg","Arcades at L&#39;Estaque","Raoul Dufy","cubism","1908"
"http://uploads0.wikiart.org/images/max-weber/chardenal-dictionary.jpg","Chardenal Dictionary","Max Weber","cubism","1908"
"http://uploads4.wikiart.org/images/natalia-goncharova/pillars-of-salt.jpg","Pillars of salt","Natalia Goncharova","cubism","1908"
"http://uploads1.wikiart.org/images/raoul-dufy/bather-1908.jpg","Bather","Raoul Dufy","cubism","1908"
"http://uploads2.wikiart.org/images/raoul-dufy/trees-at-estaque-1908.jpg","Trees at Estaque","Raoul Dufy","cubism","1908"
"http://uploads1.wikiart.org/images/georges-braque/big-trees-at-estaque-1908.jpg","Big trees at Estaque","Georges Braque","cubism","1908"
"http://uploads2.wikiart.org/images/georges-braque/napkin-knife-and-pore-1908.jpg","Napkin, knife and pears","Georges Braque","cubism","1908"
"http://uploads7.wikiart.org/images/georges-braque/fishing-boats.jpg","Fishing boats","Georges Braque","cubism","1909"
"http://uploads5.wikiart.org/images/georges-braque/head-of-a-woman-1909.jpg","Head of a Woman","Georges Braque","cubism","1909"
"http://uploads3.wikiart.org/images/georges-braque/piano-and-mandolin.jpg","Piano and Mandolin","Georges Braque","cubism","1909"
"http://uploads3.wikiart.org/images/georges-braque/still-life-with-a-metronome.jpg","Still Life with a Metronome","Georges Braque","cubism","1909"
"http://uploads1.wikiart.org/images/pablo-picasso/bust-of-woman-with-flowers.jpg","Bust of woman with flowers","Pablo Picasso","cubism","1909"
"http://uploads5.wikiart.org/images/raoul-dufy/the-studio-on-seguier-street-1909.jpg","The studio on Seguier street","Raoul Dufy","cubism","1909"
"http://uploads2.wikiart.org/images/pablo-picasso/carnival-at-the-bistro-1909.jpg","Carnival at the bistro","Pablo Picasso","cubism","1909"
"http://uploads4.wikiart.org/images/pablo-picasso/fruit-in-a-vase-1909.jpg","Fruit in a Vase","Pablo Picasso","cubism","1909"
"http://uploads2.wikiart.org/images/pablo-picasso/nude-1909.jpg","Nude","Pablo Picasso","cubism","1909"
"http://uploads7.wikiart.org/images/pablo-picasso/portrait-of-manuel-pallares-1909.jpg","Portrait of Manuel Pallares","Pablo Picasso","cubism","1909"
"http://uploads1.wikiart.org/images/andre-derain/landscape-of-carri-res-1909.jpg","Landscape of Carri&#233;res","Andre Derain","cubism","1909"
"http://uploads2.wikiart.org/images/raoul-dufy/houses-in-munich-1909.jpg","Houses in Munich","Raoul Dufy","cubism","1909"
"http://uploads1.wikiart.org/images/pablo-picasso/two-naked-figures.jpg","Two naked figures","Pablo Picasso","cubism","1909"
"http://uploads5.wikiart.org/images/olexandr-archipenko/sorrow.jpg","Sorrow","Olexandr Archipenko","cubism","1909"
"http://uploads2.wikiart.org/images/albert-gleizes/sitting-nude-1909.jpg","Sitting nude","Albert Gleizes","cubism","1909"
"http://uploads0.wikiart.org/images/georges-braque/violin-and-musical-score.jpg","Violin and Musical Score","Georges Braque","cubism","1910"
"http://uploads6.wikiart.org/images/maurice-de-vlaminck/still-life-copper-goblets.jpg","Still Life Copper Goblets","Maurice de Vlaminck","cubism","1909-1910"
"http://uploads1.wikiart.org/images/olga-rozanova/still-life-with-peatcher-and-apples.jpg","Still Life with Peatcher and Apples","Olga Rozanova","cubism","1910"
"http://uploads5.wikiart.org/images/raoul-dufy/the-pleasures-of-peace-dance-the-journey-to-the-islands-1910.jpg","The Pleasures of Peace: Dance (The Journey to the Islands)","Raoul Dufy","cubism","1910"
"http://uploads5.wikiart.org/images/roger-de-la-fresnaye/nudes-in-landscape-1910.jpg","Nudes in landscape","Roger de La Fresnaye","cubism","1910"
"http://uploads8.wikiart.org/images/fernand-leger/nudes-in-the-forest-1910.jpg","Nudes in the forest","Fernand Leger","cubism","1909-1910"
"http://uploads6.wikiart.org/images/maurice-de-vlaminck/beauce-landscape.jpg","Beauce Landscape","Maurice de Vlaminck","cubism","1910"
"http://uploads7.wikiart.org/images/maurice-de-vlaminck/fruit-and-flowers.jpg","Fruit and Flowers","Maurice de Vlaminck","cubism","1910"
"http://uploads2.wikiart.org/images/maurice-de-vlaminck/still-life-with-pears.jpg","Still Life with Pears","Maurice de Vlaminck","cubism","1910"
"http://uploads5.wikiart.org/images/natalia-goncharova/boy-with-rooster.jpg","Boy with rooster","Natalia Goncharova","cubism","1910"
"http://uploads2.wikiart.org/images/natalia-goncharova/elder-with-seven-stars.jpg","Elder with seven stars","Natalia Goncharova","cubism","1910"
"http://uploads7.wikiart.org/images/andre-derain/still-life-1910.jpg","Still life","Andre Derain","cubism","1910"
"http://uploads7.wikiart.org/images/andre-derain/vista-de-saint-paul-de-vence-1910.jpg","Vista de Saint Paul de Vence","Andre Derain","cubism","1910"
"http://uploads6.wikiart.org/images/raoul-dufy/landscape-of-falaise-1910.jpg","Landscape of Falaise","Raoul Dufy","cubism","1910"
"http://uploads8.wikiart.org/images/raoul-dufy/love-1910.jpg","Love","Raoul Dufy","cubism","1910"
"http://uploads4.wikiart.org/images/raoul-dufy/the-beach-at-havre-1910.jpg","The Beach at Havre","Raoul Dufy","cubism","1910"
"http://uploads1.wikiart.org/images/roger-de-la-fresnaye/standing-nude-from-the-front.jpg","Standing nude from the front","Roger de La Fresnaye","cubism","1910"
"http://uploads0.wikiart.org/images/max-weber/composition-with-four-figures.jpg","Composition with Four Figures","Max Weber","cubism","1910"
"http://uploads7.wikiart.org/images/amadeo-de-souza-cardoso/windmill-1910.jpg","Windmill","Amadeo de Souza-Cardoso","cubism","1910"
"http://uploads3.wikiart.org/images/olga-rozanova/still-life.jpg","Still Life","Olga Rozanova","cubism","1910"
"http://uploads5.wikiart.org/images/albert-gleizes/landscape-with-bridge-and-viaduct-1910.jpg","Landscape with Bridge and Viaduct","Albert Gleizes","cubism","1910"
